platform,region,currency,price,plan_type,scraped_at
Shahid,Malaysia,,,VIP | BigTime,2026-04-08 20:46:04
Shahid,Malaysia,,,VIP Mobile,2026-04-08 20:46:04
Shahid,Malaysia,,,VIP | Sports,2026-04-08 20:46:04
Shahid,Malaysia,,,Ultimate | GoBX,2026-04-08 20:46:04
Shahid,Malaysia,,,SPORTS | GoBX,2026-04-08 20:46:04
Shahid,Malaysia,,,Ultimate,2026-04-08 20:46:04
Shahid,Malaysia,,,VIP,2026-04-08 20:46:04
Shahid,Malaysia,,,Sports,2026-04-08 20:46:04
Shahid,Malaysia,,,Mobile,2026-04-08 20:46:04
Shahid,Malaysia,,,Free,2026-04-08 20:46:04
Netflix,Malaysia,,62.90,Premium,2026-04-08 20:46:19
Netflix,Malaysia,,49.90,Standard,2026-04-08 20:46:19
Netflix,Malaysia,,29.90,Basic,2026-04-08 20:46:19
Spotify,Nepal,US$,0,Individual,2026-04-08 20:45:48
Spotify,Nepal,US$,0,Student,2026-04-08 20:45:48
Spotify,Nepal,US$,4.49,Duo,2026-04-08 20:45:48
Spotify,Nepal,US$,5.79,Family,2026-04-08 20:45:48
Apple TV+,Nepal,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:00
Shahid,Nepal,,,VIP | BigTime,2026-04-08 20:46:07
Shahid,Nepal,,,VIP Mobile,2026-04-08 20:46:07
Shahid,Nepal,,,VIP | Sports,2026-04-08 20:46:07
Shahid,Nepal,,,Ultimate | GoBX,2026-04-08 20:46:07
Shahid,Nepal,,,SPORTS | GoBX,2026-04-08 20:46:07
Shahid,Nepal,,,Ultimate,2026-04-08 20:46:07
Shahid,Nepal,,,VIP,2026-04-08 20:46:07
Shahid,Nepal,,,Sports,2026-04-08 20:46:07
Shahid,Nepal,,,Mobile,2026-04-08 20:46:07
Shahid,Nepal,,,Free,2026-04-08 20:46:07
Netflix,Nepal,$,9.99,Premium,2026-04-08 20:46:22
Netflix,Nepal,$,7.99,Standard,2026-04-08 20:46:22
Netflix,Nepal,$,3.99,Basic,2026-04-08 20:46:22
Apple TV+,Cambodia,$,"7,99",Apple TV+ Monthly,2026-04-08 20:45:59
Shahid,Cambodia,,,VIP | BigTime,2026-04-08 20:46:06
Shahid,Cambodia,,,VIP Mobile,2026-04-08 20:46:06
Shahid,Cambodia,,,VIP | Sports,2026-04-08 20:46:06
Shahid,Cambodia,,,Ultimate | GoBX,2026-04-08 20:46:06
Shahid,Cambodia,,,SPORTS | GoBX,2026-04-08 20:46:06
Shahid,Cambodia,,,Ultimate,2026-04-08 20:46:06
Shahid,Cambodia,,,VIP,2026-04-08 20:46:06
Shahid,Cambodia,,,Sports,2026-04-08 20:46:06
Shahid,Cambodia,,,Mobile,2026-04-08 20:46:06
Shahid,Cambodia,,,Free,2026-04-08 20:46:06
Netflix,Cambodia,$,9.99,Premium,2026-04-08 20:46:24
Netflix,Cambodia,$,7.99,Standard,2026-04-08 20:46:24
Netflix,Cambodia,$,3.99,Basic,2026-04-08 20:46:24
Spotify,Pakistan,,,Individual,2026-04-08 20:45:44
Spotify,Pakistan,,,Student,2026-04-08 20:45:44
Spotify,Pakistan,,,Duo,2026-04-08 20:45:44
Spotify,Pakistan,,,Family,2026-04-08 20:45:44
Apple TV+,Pakistan,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:02
Shahid,Pakistan,,,VIP | BigTime,2026-04-08 20:46:11
Shahid,Pakistan,,,VIP Mobile,2026-04-08 20:46:11
Shahid,Pakistan,,,VIP | Sports,2026-04-08 20:46:11
Shahid,Pakistan,,,Ultimate | GoBX,2026-04-08 20:46:11
Shahid,Pakistan,,,SPORTS | GoBX,2026-04-08 20:46:11
Shahid,Pakistan,,,Ultimate,2026-04-08 20:46:11
Shahid,Pakistan,,,VIP,2026-04-08 20:46:11
Shahid,Pakistan,,,Sports,2026-04-08 20:46:11
Shahid,Pakistan,,,Mobile,2026-04-08 20:46:11
Shahid,Pakistan,,,Free,2026-04-08 20:46:11
Netflix,Pakistan,Rs,"1,10",Premium,2026-04-08 20:46:27
Netflix,Pakistan,Rs,800,Standard,2026-04-08 20:46:27
Netflix,Pakistan,Rs,450,Basic,2026-04-08 20:46:27
Spotify,Vietnam,,,Individual,2026-04-08 20:45:56
Spotify,Vietnam,,,Student,2026-04-08 20:45:56
Shahid,Vietnam,,,VIP | BigTime,2026-04-08 20:46:13
Shahid,Vietnam,,,VIP Mobile,2026-04-08 20:46:13
Shahid,Vietnam,,,VIP | Sports,2026-04-08 20:46:13
Shahid,Vietnam,,,Ultimate | GoBX,2026-04-08 20:46:13
Shahid,Vietnam,,,SPORTS | GoBX,2026-04-08 20:46:13
Shahid,Vietnam,,,Ultimate,2026-04-08 20:46:13
Shahid,Vietnam,,,VIP,2026-04-08 20:46:13
Shahid,Vietnam,,,Sports,2026-04-08 20:46:13
Shahid,Vietnam,,,Mobile,2026-04-08 20:46:13
Shahid,Vietnam,,,Free,2026-04-08 20:46:13
Netflix,Vietnam,,"273,00",Premium,2026-04-08 20:46:29
Netflix,Vietnam,,"231,00",Standard,2026-04-08 20:46:29
Netflix,Vietnam,,"114,00",Basic,2026-04-08 20:46:29
Apple TV+,Myanmar,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:06
Shahid,Myanmar,,,VIP | BigTime,2026-04-08 20:46:12
Shahid,Myanmar,,,VIP Mobile,2026-04-08 20:46:12
Shahid,Myanmar,,,VIP | Sports,2026-04-08 20:46:12
Shahid,Myanmar,,,Ultimate | GoBX,2026-04-08 20:46:12
Shahid,Myanmar,,,SPORTS | GoBX,2026-04-08 20:46:12
Shahid,Myanmar,,,Ultimate,2026-04-08 20:46:12
Shahid,Myanmar,,,VIP,2026-04-08 20:46:12
Shahid,Myanmar,,,Sports,2026-04-08 20:46:12
Shahid,Myanmar,,,Mobile,2026-04-08 20:46:12
Shahid,Myanmar,,,Free,2026-04-08 20:46:12
Netflix,Myanmar,$,9.99,Premium,2026-04-08 20:46:35
Netflix,Myanmar,$,7.99,Standard,2026-04-08 20:46:35
Netflix,Myanmar,$,3.99,Basic,2026-04-08 20:46:35
Spotify,Hong Kong,$,0,Individual,2026-04-08 20:46:10
Spotify,Hong Kong,$,0,Student,2026-04-08 20:46:10
Spotify,Hong Kong,$,98,Duo,2026-04-08 20:46:10
Spotify,Hong Kong,$,128,Family,2026-04-08 20:46:10
Apple TV+,Hong Kong,$,68.00,Apple TV+ Monthly,2026-04-08 20:46:14
Shahid,Hong Kong,,,VIP | BigTime,2026-04-08 20:46:23
Shahid,Hong Kong,,,VIP Mobile,2026-04-08 20:46:23
Shahid,Hong Kong,,,VIP | Sports,2026-04-08 20:46:23
Shahid,Hong Kong,,,Ultimate | GoBX,2026-04-08 20:46:23
Shahid,Hong Kong,,,SPORTS | GoBX,2026-04-08 20:46:23
Shahid,Hong Kong,,,Ultimate,2026-04-08 20:46:23
Shahid,Hong Kong,,,VIP,2026-04-08 20:46:23
Shahid,Hong Kong,,,Sports,2026-04-08 20:46:23
Shahid,Hong Kong,,,Mobile,2026-04-08 20:46:23
Shahid,Hong Kong,,,Free,2026-04-08 20:46:23
Netflix,Hong Kong,,118,Premium,2026-04-08 20:46:36
Netflix,Hong Kong,,98,Standard,2026-04-08 20:46:36
Netflix,Hong Kong,,78,Basic,2026-04-08 20:46:36
Spotify,Singapore,$,0,Individual,2026-04-08 20:45:52
Spotify,Singapore,$,0,Student,2026-04-08 20:45:52
Spotify,Singapore,$,16.98,Duo,2026-04-08 20:45:52
Spotify,Singapore,$,20.98,Family,2026-04-08 20:45:52
Apple TV+,Singapore,$,13.98,Apple TV+ Monthly,2026-04-08 20:45:57
Shahid,Singapore,,,VIP | BigTime,2026-04-08 20:46:22
Shahid,Singapore,,,VIP Mobile,2026-04-08 20:46:22
Shahid,Singapore,,,VIP | Sports,2026-04-08 20:46:22
Shahid,Singapore,,,Ultimate | GoBX,2026-04-08 20:46:22
Shahid,Singapore,,,SPORTS | GoBX,2026-04-08 20:46:22
Shahid,Singapore,,,Ultimate,2026-04-08 20:46:22
Shahid,Singapore,,,VIP,2026-04-08 20:46:22
Shahid,Singapore,,,Sports,2026-04-08 20:46:22
Shahid,Singapore,,,Mobile,2026-04-08 20:46:22
Shahid,Singapore,,,Free,2026-04-08 20:46:22
Netflix,Singapore,,29.98,Premium,2026-04-08 20:46:36
Netflix,Singapore,,22.98,Standard,2026-04-08 20:46:36
Netflix,Singapore,,15.98,Basic,2026-04-08 20:46:36
Apple TV+,Japan,¥,900,Apple TV+ Monthly,2026-04-08 20:46:07
Shahid,Japan,,,VIP | BigTime,2026-04-08 20:46:19
Shahid,Japan,,,VIP Mobile,2026-04-08 20:46:19
Shahid,Japan,,,VIP | Sports,2026-04-08 20:46:19
Shahid,Japan,,,Ultimate | GoBX,2026-04-08 20:46:19
Shahid,Japan,,,SPORTS | GoBX,2026-04-08 20:46:19
Shahid,Japan,,,Ultimate,2026-04-08 20:46:19
Shahid,Japan,,,VIP,2026-04-08 20:46:19
Shahid,Japan,,,Sports,2026-04-08 20:46:19
Shahid,Japan,,,Mobile,2026-04-08 20:46:19
Shahid,Japan,,,Free,2026-04-08 20:46:19
Netflix,Japan,,"2,29",Premium,2026-04-08 20:46:36
Netflix,Japan,*:,890,Standard with ads,2026-04-08 20:46:36
Netflix,Japan,,"1,59",Standard,2026-04-08 20:46:36
Apple TV+,Taiwan,$,250.00,Apple TV+ Monthly,2026-04-08 20:46:18
Shahid,Taiwan,,,VIP | BigTime,2026-04-08 20:46:21
Shahid,Taiwan,,,VIP Mobile,2026-04-08 20:46:21
Shahid,Taiwan,,,VIP | Sports,2026-04-08 20:46:21
Shahid,Taiwan,,,Ultimate | GoBX,2026-04-08 20:46:21
Shahid,Taiwan,,,SPORTS | GoBX,2026-04-08 20:46:21
Shahid,Taiwan,,,Ultimate,2026-04-08 20:46:21
Shahid,Taiwan,,,VIP,2026-04-08 20:46:21
Shahid,Taiwan,,,Sports,2026-04-08 20:46:21
Shahid,Taiwan,,,Mobile,2026-04-08 20:46:21
Shahid,Taiwan,,,Free,2026-04-08 20:46:21
Netflix,Taiwan,,460,Premium,2026-04-08 20:46:38
Netflix,Taiwan,,380,Standard,2026-04-08 20:46:38
Netflix,Taiwan,,290,Basic,2026-04-08 20:46:38
Apple TV+,India,₹,99,Apple TV+ Monthly,2026-04-08 20:46:13
Shahid,India,,,VIP | BigTime,2026-04-08 20:46:19
Shahid,India,,,VIP Mobile,2026-04-08 20:46:19
Shahid,India,,,VIP | Sports,2026-04-08 20:46:19
Shahid,India,,,Ultimate | GoBX,2026-04-08 20:46:19
Shahid,India,,,SPORTS | GoBX,2026-04-08 20:46:19
Shahid,India,,,Ultimate,2026-04-08 20:46:19
Shahid,India,,,VIP,2026-04-08 20:46:19
Shahid,India,,,Sports,2026-04-08 20:46:19
Shahid,India,,,Mobile,2026-04-08 20:46:19
Shahid,India,,,Free,2026-04-08 20:46:19
Netflix,India,₹,649,Premium,2026-04-08 20:46:39
Netflix,India,₹,499,Standard,2026-04-08 20:46:39
Netflix,India,₹,199,Basic,2026-04-08 20:46:39
Spotify,Macau,US$,0,Individual,2026-04-08 20:46:18
Spotify,Macau,US$,0,Student,2026-04-08 20:46:18
Spotify,Macau,US$,10.49,Duo,2026-04-08 20:46:18
Spotify,Macau,US$,12.99,Family,2026-04-08 20:46:18
Apple TV+,Macau,US$,9.99,Apple TV+ Monthly,2026-04-08 20:46:26
Shahid,Macau,,,VIP | BigTime,2026-04-08 20:46:30
Shahid,Macau,,,VIP Mobile,2026-04-08 20:46:30
Shahid,Macau,,,VIP | Sports,2026-04-08 20:46:30
Shahid,Macau,,,Ultimate | GoBX,2026-04-08 20:46:30
Shahid,Macau,,,SPORTS | GoBX,2026-04-08 20:46:30
Shahid,Macau,,,Ultimate,2026-04-08 20:46:30
Shahid,Macau,,,VIP,2026-04-08 20:46:30
Shahid,Macau,,,Sports,2026-04-08 20:46:30
Shahid,Macau,,,Mobile,2026-04-08 20:46:30
Shahid,Macau,,,Free,2026-04-08 20:46:30
Netflix,Macau,$,11.99,Premium,2026-04-08 20:46:45
Netflix,Macau,$,9.99,Standard,2026-04-08 20:46:45
Netflix,Macau,$,7.99,Basic,2026-04-08 20:46:45
Spotify,Kazakhstan,US$,0,Individual,2026-04-08 20:46:18
Spotify,Kazakhstan,US$,0,Student,2026-04-08 20:46:18
Spotify,Kazakhstan,US$,6.49,Duo,2026-04-08 20:46:18
Spotify,Kazakhstan,US$,7.99,Family,2026-04-08 20:46:18
Apple TV+,Kazakhstan,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:26
Shahid,Kazakhstan,,,VIP | BigTime,2026-04-08 20:46:30
Shahid,Kazakhstan,,,VIP Mobile,2026-04-08 20:46:30
Shahid,Kazakhstan,,,VIP | Sports,2026-04-08 20:46:30
Shahid,Kazakhstan,,,Ultimate | GoBX,2026-04-08 20:46:30
Shahid,Kazakhstan,,,SPORTS | GoBX,2026-04-08 20:46:30
Shahid,Kazakhstan,,,Ultimate,2026-04-08 20:46:30
Shahid,Kazakhstan,,,VIP,2026-04-08 20:46:30
Shahid,Kazakhstan,,,Sports,2026-04-08 20:46:30
Shahid,Kazakhstan,,,Mobile,2026-04-08 20:46:30
Shahid,Kazakhstan,,,Free,2026-04-08 20:46:30
Netflix,Kazakhstan,,11.99,Premium,2026-04-08 20:46:47
Netflix,Kazakhstan,,9.99,Standard,2026-04-08 20:46:47
Netflix,Kazakhstan,,7.99,Basic,2026-04-08 20:46:47
Apple TV+,Laos,US$,"7,99",Apple TV+ Monthly,2026-04-08 20:46:04
Shahid,Laos,,,VIP | BigTime,2026-04-08 20:46:19
Shahid,Laos,,,VIP Mobile,2026-04-08 20:46:19
Shahid,Laos,,,VIP | Sports,2026-04-08 20:46:19
Shahid,Laos,,,Ultimate | GoBX,2026-04-08 20:46:19
Shahid,Laos,,,SPORTS | GoBX,2026-04-08 20:46:19
Shahid,Laos,,,Ultimate,2026-04-08 20:46:19
Shahid,Laos,,,VIP,2026-04-08 20:46:19
Shahid,Laos,,,Sports,2026-04-08 20:46:19
Shahid,Laos,,,Mobile,2026-04-08 20:46:19
Shahid,Laos,,,Free,2026-04-08 20:46:19
Netflix,Laos,$,9.99,Premium,2026-04-08 20:46:39
Netflix,Laos,$,7.99,Standard,2026-04-08 20:46:39
Netflix,Laos,$,3.99,Basic,2026-04-08 20:46:39
Spotify,Azerbaijan,US$,0,Individual,2026-04-08 20:46:18
Spotify,Azerbaijan,US$,0,Student,2026-04-08 20:46:18
Spotify,Azerbaijan,US$,7.49,Duo,2026-04-08 20:46:18
Spotify,Azerbaijan,US$,9.49,Family,2026-04-08 20:46:18
Apple TV+,Azerbaijan,US$,"6,99",Apple TV+ Monthly,2026-04-08 20:46:28
Shahid,Azerbaijan,,,VIP | BigTime,2026-04-08 20:46:31
Shahid,Azerbaijan,,,VIP Mobile,2026-04-08 20:46:31
Shahid,Azerbaijan,,,VIP | Sports,2026-04-08 20:46:31
Shahid,Azerbaijan,,,Ultimate | GoBX,2026-04-08 20:46:31
Shahid,Azerbaijan,,,SPORTS | GoBX,2026-04-08 20:46:31
Shahid,Azerbaijan,,,Ultimate,2026-04-08 20:46:31
Shahid,Azerbaijan,,,VIP,2026-04-08 20:46:31
Shahid,Azerbaijan,,,Sports,2026-04-08 20:46:31
Shahid,Azerbaijan,,,Mobile,2026-04-08 20:46:31
Shahid,Azerbaijan,,,Free,2026-04-08 20:46:31
Netflix,Azerbaijan,,11.99,Premium,2026-04-08 20:46:49
Netflix,Azerbaijan,,9.99,Standard,2026-04-08 20:46:49
Netflix,Azerbaijan,,7.99,Basic,2026-04-08 20:46:49
Spotify,Brunei,US$,0,Individual,2026-04-08 20:46:04
Spotify,Brunei,US$,0,Student,2026-04-08 20:46:04
Spotify,Brunei,US$,10.49,Duo,2026-04-08 20:46:04
Spotify,Brunei,US$,12.99,Family,2026-04-08 20:46:04
Shahid,Brunei,,,VIP | BigTime,2026-04-08 20:46:23
Shahid,Brunei,,,VIP Mobile,2026-04-08 20:46:23
Shahid,Brunei,,,VIP | Sports,2026-04-08 20:46:23
Shahid,Brunei,,,Ultimate | GoBX,2026-04-08 20:46:23
Shahid,Brunei,,,SPORTS | GoBX,2026-04-08 20:46:23
Shahid,Brunei,,,Ultimate,2026-04-08 20:46:23
Shahid,Brunei,,,VIP,2026-04-08 20:46:23
Shahid,Brunei,,,Sports,2026-04-08 20:46:23
Shahid,Brunei,,,Mobile,2026-04-08 20:46:23
Shahid,Brunei,,,Free,2026-04-08 20:46:23
Netflix,Brunei,$,17.99,Premium,2026-04-08 20:46:49
Netflix,Brunei,$,13.99,Standard,2026-04-08 20:46:49
Netflix,Brunei,$,10.99,Basic,2026-04-08 20:46:49
Spotify,Tajikistan,US$,0,Individual,2026-04-08 20:46:30
Spotify,Tajikistan,US$,0,Student,2026-04-08 20:46:30
Apple TV+,Tajikistan,$,"7,99",Apple TV+ Monthly,2026-04-08 20:46:38
Shahid,Tajikistan,,,VIP | BigTime,2026-04-08 20:46:43
Shahid,Tajikistan,,,VIP Mobile,2026-04-08 20:46:43
Shahid,Tajikistan,,,VIP | Sports,2026-04-08 20:46:43
Shahid,Tajikistan,,,Ultimate | GoBX,2026-04-08 20:46:43
Shahid,Tajikistan,,,SPORTS | GoBX,2026-04-08 20:46:43
Shahid,Tajikistan,,,Ultimate,2026-04-08 20:46:43
Shahid,Tajikistan,,,VIP,2026-04-08 20:46:43
Shahid,Tajikistan,,,Sports,2026-04-08 20:46:43
Shahid,Tajikistan,,,Mobile,2026-04-08 20:46:43
Shahid,Tajikistan,,,Free,2026-04-08 20:46:43
Netflix,Tajikistan,,13.99,Premium,2026-04-08 20:46:55
Netflix,Tajikistan,,11.79,Standard,2026-04-08 20:46:55
Netflix,Tajikistan,,9.39,Basic,2026-04-08 20:46:55
Spotify,South Korea,₩,0,Individual,2026-04-08 20:46:07
Spotify,South Korea,₩,"6,00",Student,2026-04-08 20:46:07
Spotify,South Korea,₩,"16,35",Duo,2026-04-08 20:46:07
Apple TV+,South Korea,₩,"6,50",Apple TV+ Monthly,2026-04-08 20:46:30
Shahid,South Korea,,,VIP | BigTime,2026-04-08 20:46:38
Shahid,South Korea,,,VIP Mobile,2026-04-08 20:46:38
Shahid,South Korea,,,VIP | Sports,2026-04-08 20:46:38
Shahid,South Korea,,,Ultimate | GoBX,2026-04-08 20:46:38
Shahid,South Korea,,,SPORTS | GoBX,2026-04-08 20:46:38
Shahid,South Korea,,,Ultimate,2026-04-08 20:46:38
Shahid,South Korea,,,VIP,2026-04-08 20:46:38
Shahid,South Korea,,,Sports,2026-04-08 20:46:38
Shahid,South Korea,,,Mobile,2026-04-08 20:46:38
Shahid,South Korea,,,Free,2026-04-08 20:46:38
Netflix,South Korea,,"17,00",Premium,2026-04-08 20:46:58
Netflix,South Korea,,"7,00",Standard with ads,2026-04-08 20:46:58
Netflix,South Korea,,"13,50",Standard,2026-04-08 20:46:58
Apple TV+,Mongolia,$,6.99,Apple TV+ Monthly,2026-04-08 20:46:38
Shahid,Mongolia,,,VIP | BigTime,2026-04-08 20:46:44
Shahid,Mongolia,,,VIP Mobile,2026-04-08 20:46:44
Shahid,Mongolia,,,VIP | Sports,2026-04-08 20:46:44
Shahid,Mongolia,,,Ultimate | GoBX,2026-04-08 20:46:44
Shahid,Mongolia,,,SPORTS | GoBX,2026-04-08 20:46:44
Shahid,Mongolia,,,Ultimate,2026-04-08 20:46:44
Shahid,Mongolia,,,VIP,2026-04-08 20:46:44
Shahid,Mongolia,,,Sports,2026-04-08 20:46:44
Shahid,Mongolia,,,Mobile,2026-04-08 20:46:44
Shahid,Mongolia,,,Free,2026-04-08 20:46:44
Netflix,Mongolia,$,9.99,Premium,2026-04-08 20:47:00
Netflix,Mongolia,$,7.99,Standard,2026-04-08 20:47:00
Netflix,Mongolia,$,3.99,Basic,2026-04-08 20:47:00
Spotify,Kyrgyzstan,US$,0,Individual,2026-04-08 20:46:28
Spotify,Kyrgyzstan,US$,0,Student,2026-04-08 20:46:28
Spotify,Kyrgyzstan,US$,7.49,Duo,2026-04-08 20:46:28
Spotify,Kyrgyzstan,US$,9.49,Family,2026-04-08 20:46:28
Apple TV+,Kyrgyzstan,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:38
Shahid,Kyrgyzstan,,,VIP | BigTime,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,VIP Mobile,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,VIP | Sports,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,Ultimate | GoBX,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,SPORTS | GoBX,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,Ultimate,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,VIP,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,Sports,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,Mobile,2026-04-08 20:46:42
Shahid,Kyrgyzstan,,,Free,2026-04-08 20:46:42
Netflix,Kyrgyzstan,,11.99,Premium,2026-04-08 20:46:58
Netflix,Kyrgyzstan,,9.99,Standard,2026-04-08 20:46:58
Netflix,Kyrgyzstan,,7.99,Basic,2026-04-08 20:46:58
Apple TV+,Armenia,$,"7,99",Apple TV+ Monthly,2026-04-08 20:46:35
Shahid,Armenia,,,VIP | BigTime,2026-04-08 20:46:48
Shahid,Armenia,,,VIP Mobile,2026-04-08 20:46:48
Shahid,Armenia,,,VIP | Sports,2026-04-08 20:46:48
Shahid,Armenia,,,Ultimate | GoBX,2026-04-08 20:46:48
Shahid,Armenia,,,SPORTS | GoBX,2026-04-08 20:46:48
Shahid,Armenia,,,Ultimate,2026-04-08 20:46:48
Shahid,Armenia,,,VIP,2026-04-08 20:46:48
Shahid,Armenia,,,Sports,2026-04-08 20:46:48
Shahid,Armenia,,,Mobile,2026-04-08 20:46:48
Shahid,Armenia,,,Free,2026-04-08 20:46:48
Netflix,Armenia,,11.99,Premium,2026-04-08 20:47:01
Netflix,Armenia,,9.99,Standard,2026-04-08 20:47:01
Netflix,Armenia,,7.99,Basic,2026-04-08 20:47:01
Spotify,Philippines,₱,169,Individual,2026-04-08 20:45:53
Spotify,Philippines,₱,85,Student,2026-04-08 20:45:53
Spotify,Philippines,₱,229,Duo,2026-04-08 20:45:53
Spotify,Philippines,₱,279,Family,2026-04-08 20:45:53
Apple TV+,Philippines,₱,369,Apple TV+ Monthly,2026-04-08 20:46:05
Shahid,Philippines,,,VIP | BigTime,2026-04-08 20:46:18
Shahid,Philippines,,,VIP Mobile,2026-04-08 20:46:18
Shahid,Philippines,,,VIP | Sports,2026-04-08 20:46:18
Shahid,Philippines,,,Ultimate | GoBX,2026-04-08 20:46:18
Shahid,Philippines,,,SPORTS | GoBX,2026-04-08 20:46:18
Shahid,Philippines,,,Ultimate,2026-04-08 20:46:18
Shahid,Philippines,,,VIP,2026-04-08 20:46:18
Shahid,Philippines,,,Sports,2026-04-08 20:46:18
Shahid,Philippines,,,Mobile,2026-04-08 20:46:18
Shahid,Philippines,,,Free,2026-04-08 20:46:18
Spotify,Germany,€,0,Individual,2026-04-08 20:46:37
Spotify,Germany,€,0,Student,2026-04-08 20:46:37
Spotify,Germany,€,17.99,Duo,2026-04-08 20:46:37
Spotify,Germany,€,21.99,Family,2026-04-08 20:46:37
Apple TV+,Germany,Kr,9,Apple TV+ Monthly,2026-04-08 20:46:40
Shahid,Germany,,,VIP | BigTime,2026-04-08 20:46:48
Shahid,Germany,,,VIP Mobile,2026-04-08 20:46:48
Shahid,Germany,,,VIP | Sports,2026-04-08 20:46:48
Shahid,Germany,,,Ultimate | GoBX,2026-04-08 20:46:48
Shahid,Germany,,,SPORTS | GoBX,2026-04-08 20:46:48
Shahid,Germany,,,Ultimate,2026-04-08 20:46:48
Shahid,Germany,,,VIP,2026-04-08 20:46:48
Shahid,Germany,,,Sports,2026-04-08 20:46:48
Shahid,Germany,,,Mobile,2026-04-08 20:46:48
Shahid,Germany,,,Free,2026-04-08 20:46:48
Netflix,Germany,,19.99,Premium,2026-04-08 20:47:02
Netflix,Germany,,4.99,Standard with ads,2026-04-08 20:47:02
Netflix,Germany,,13.99,Standard,2026-04-08 20:47:02
Apple TV+,Georgia,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:37
Shahid,Georgia,,,VIP | BigTime,2026-04-08 20:46:39
Shahid,Georgia,,,VIP Mobile,2026-04-08 20:46:39
Shahid,Georgia,,,VIP | Sports,2026-04-08 20:46:39
Shahid,Georgia,,,Ultimate | GoBX,2026-04-08 20:46:39
Shahid,Georgia,,,SPORTS | GoBX,2026-04-08 20:46:39
Shahid,Georgia,,,Ultimate,2026-04-08 20:46:39
Shahid,Georgia,,,VIP,2026-04-08 20:46:39
Shahid,Georgia,,,Sports,2026-04-08 20:46:39
Shahid,Georgia,,,Mobile,2026-04-08 20:46:39
Shahid,Georgia,,,Free,2026-04-08 20:46:39
Netflix,Georgia,,13.99,Premium,2026-04-08 20:47:03
Netflix,Georgia,,11.79,Standard,2026-04-08 20:47:03
Netflix,Georgia,,9.39,Basic,2026-04-08 20:47:03
Apple TV+,Uzbekistan,$,12.99,Apple TV+ Monthly,2026-04-08 20:46:31
Shahid,Uzbekistan,,,VIP | BigTime,2026-04-08 20:46:39
Shahid,Uzbekistan,,,VIP Mobile,2026-04-08 20:46:39
Shahid,Uzbekistan,,,VIP | Sports,2026-04-08 20:46:39
Shahid,Uzbekistan,,,Ultimate | GoBX,2026-04-08 20:46:39
Shahid,Uzbekistan,,,SPORTS | GoBX,2026-04-08 20:46:39
Shahid,Uzbekistan,,,Ultimate,2026-04-08 20:46:39
Shahid,Uzbekistan,,,VIP,2026-04-08 20:46:39
Shahid,Uzbekistan,,,Sports,2026-04-08 20:46:39
Shahid,Uzbekistan,,,Mobile,2026-04-08 20:46:39
Shahid,Uzbekistan,,,Free,2026-04-08 20:46:39
Netflix,Uzbekistan,,11.99,Premium,2026-04-08 20:47:11
Netflix,Uzbekistan,,9.99,Standard,2026-04-08 20:47:11
Netflix,Uzbekistan,,7.99,Basic,2026-04-08 20:47:11
Spotify,France,€,0,Personnel,2026-04-08 20:46:38
Spotify,France,€,0,Étudiants,2026-04-08 20:46:38
Spotify,France,€,"17,20",Duo,2026-04-08 20:46:38
Spotify,France,€,"21,24",Famille,2026-04-08 20:46:38
Apple TV+,France,€,"9,99",Apple TV+ Monthly,2026-04-08 20:46:44
Shahid,France,,,VIP | BigTime,2026-04-08 20:46:53
Shahid,France,,,VIP Mobile,2026-04-08 20:46:53
Shahid,France,,,VIP | Sports,2026-04-08 20:46:53
Shahid,France,,,Ultimate | GoBX,2026-04-08 20:46:53
Shahid,France,,,SPORTS | GoBX,2026-04-08 20:46:53
Shahid,France,,,Ultimate,2026-04-08 20:46:53
Shahid,France,,,VIP,2026-04-08 20:46:53
Shahid,France,,,Sports,2026-04-08 20:46:53
Shahid,France,,,Mobile,2026-04-08 20:46:53
Shahid,France,,,Free,2026-04-08 20:46:53
Netflix,France,,21.99,Premium,2026-04-08 20:47:13
Netflix,France,,7.99,Standard with ads,2026-04-08 20:47:13
Netflix,France,,14.99,Standard,2026-04-08 20:47:13
Spotify,Thailand,,,Individual,2026-04-08 20:45:55
Spotify,Thailand,,,Student,2026-04-08 20:45:55
Spotify,Thailand,,,Duo,2026-04-08 20:45:55
Spotify,Thailand,,,Family,2026-04-08 20:45:55
Shahid,Thailand,,,VIP | BigTime,2026-04-08 20:46:56
Shahid,Thailand,,,VIP Mobile,2026-04-08 20:46:56
Shahid,Thailand,,,VIP | Sports,2026-04-08 20:46:56
Shahid,Thailand,,,Ultimate | GoBX,2026-04-08 20:46:56
